user_pair_id,days_since_last_snap,streak_length,avg_response_time_hrs,pct_snaps_opened,shared_stories_viewed,snap_map_checks,friend_suggestion_rank,days_since_friend_added,notification_received_7d,treatment,time_to_cold,went_cold,reactivated
191662ed,0,7,0.88,0.813,3,6,106,219,6,0,21,0,0
30ee96fa,5,11,1.02,0.843,4,1,75,606,3,0,21,0,0
0b2e9701,6,10,0.82,0.927,4,1,28,38,3,0,21,0,0
c997809a,2,5,9.33,0.693,3,1,118,2,4,0,21,0,0
377f402b,4,6,6.83,0.668,6,0,97,70,2,0,21,0,0
9764048d,11,1,2.5,0.815,3,3,19,29,0,1,15,1,0
5d28beba,5,32,0.24,0.836,7,4,87,143,1,0,21,0,0
99dcc5e3,1,20,1.68,0.792,3,5,64,412,1,0,21,0,0
aecd398b,3,13,6.35,0.563,5,3,110,209,5,0,21,0,0
62e446f5,10,5,3.28,0.77,3,0,92,26,2,0,21,0,0
d4ec2ba2,15,6,1.15,0.738,4,2,46,22,4,0,21,0,0
5c3d38c1,1,25,2.11,0.768,2,4,42,436,4,0,21,0,0
41b68680,2,15,7.76,0.556,4,1,75,120,6,0,21,0,0
4fa45b6d,0,65,28.06,0.754,3,1,50,463,2,0,21,0,0
ece5c10e,0,7,11.03,0.653,2,1,99,239,1,0,21,0,0
cd4d2eab,0,6,2.34,0.936,4,5,129,902,0,0,21,0,0
09076ccc,7,8,1.06,0.627,6,2,35,368,5,0,21,0,0
15ba57ec,0,13,1.66,0.553,0,1,160,96,3,0,21,0,0
cc5df773,14,10,13.04,0.459,2,0,187,255,4,0,21,0,0
682bf885,14,19,2.84,0.895,3,2,184,114,4,0,21,0,0
68ddab29,5,1,0.24,0.648,3,3,143,47,3,0,21,0,0
164c2614,2,9,0.38,0.765,4,1,45,49,1,0,21,0,0
c1c0349b,1,2,1.07,0.717,5,5,140,91,5,0,21,0,0
b3710da0,9,8,0.14,0.931,2,3,172,21,1,0,21,0,0
1d03f2e2,1,3,8.62,0.803,2,1,31,35,2,0,21,0,0
81426ffe,3,47,40.15,0.705,5,1,77,124,3,0,21,0,0
d02312d9,2,20,9.13,0.673,2,1,84,553,2,0,21,0,0
438a229e,5,15,10.08,0.801,3,3,189,155,3,0,21,0,0
120965ad,10,0,9.4,0.696,2,4,145,94,7,0,21,0,0
ba92fe25,0,8,0.85,0.816,4,1,14,50,2,0,21,0,0
00ba3fe2,4,3,2.72,0.715,3,2,137,39,4,0,21,0,0
fd07f0dc,2,4,3.42,0.904,4,1,134,193,2,0,21,0,0
79376bcc,4,24,22.32,0.587,2,3,194,339,2,0,21,0,0
63907d64,2,2,1.56,0.634,3,3,74,91,1,0,21,0,0
4744a01a,9,2,7.06,0.592,3,2,95,143,2,0,21,0,0
1dbfe069,0,5,1.45,0.798,3,3,60,220,5,0,21,0,0
106cbf2a,8,3,0.89,0.755,5,2,94,10,5,0,21,0,0
ebaa725f,4,2,0.96,0.608,2,0,76,77,3,1,5,1,1
a55332b6,3,10,0.54,0.749,2,2,39,235,4,0,21,0,0
fd33f880,0,6,2.92,0.726,4,2,179,207,3,0,21,0,0
9a1fc8df,0,1,7.73,0.944,3,3,196,9,3,0,21,0,0
1f059128,0,1,54.89,0.466,3,3,178,48,4,0,21,0,0
b84348db,6,4,7.62,0.703,4,3,23,205,2,0,4,1,1
a04bb119,1,2,1.31,0.925,8,0,28,56,4,0,21,0,0
91aa2854,2,4,10.56,0.715,6,3,76,303,5,1,1,1,1
994a9f83,0,0,8.23,0.84,1,4,115,5,5,0,21,0,0
47ef15d8,2,3,2.79,0.763,5,3,111,38,2,0,21,0,0
8bfd9630,2,2,1.06,0.661,2,3,63,59,2,0,21,0,0
7defb2be,2,56,0.49,0.677,6,2,61,466,2,0,21,0,0
35c57578,6,13,1.34,0.729,3,1,93,286,3,0,21,0,0
036e59f0,2,10,3.67,0.899,3,3,26,387,6,0,21,0,0
b6bffd4b,0,3,15.35,0.798,6,2,120,104,5,0,21,0,0
1fb7a367,1,9,1.37,0.677,2,0,166,311,1,0,21,0,0
be1faf7c,0,6,3.84,0.781,2,3,45,345,5,0,21,0,0
d078c890,5,17,5.89,0.486,4,1,152,91,3,0,21,0,0
f773f036,3,6,1.55,0.611,4,2,152,935,3,0,21,0,0
b895e0d4,0,5,0.84,0.813,3,2,85,342,3,0,21,0,0
6379f7dd,1,24,3.25,0.643,6,0,23,657,1,0,21,0,0
a0ed1ecb,1,36,1.03,0.604,1,2,131,362,3,0,21,0,0
3a82b86b,5,16,0.61,0.674,4,2,133,269,2,0,21,0,0
8334a3a1,1,1,17.69,0.742,8,4,142,518,0,0,21,0,0
13ff1a31,4,21,1.72,0.912,4,1,47,97,3,0,21,0,0
4ede0c74,5,20,5.6,0.545,8,1,188,275,1,0,6,1,0
1ba7ee95,1,1,4.49,0.679,5,0,101,43,1,0,21,0,0
105d4b2d,0,0,0.86,0.583,4,3,27,237,3,0,21,0,0
43106207,8,17,4.37,0.675,5,2,92,276,2,0,21,0,0
32a3bbdd,4,3,4.71,0.831,4,2,99,226,3,0,21,0,0
a3ddde01,1,11,3.88,0.716,7,2,73,341,3,0,21,0,0
ee8749ab,7,0,3.4,0.798,3,2,11,95,2,0,21,0,0
21c05fba,10,9,5.91,0.725,5,3,70,141,2,0,21,0,0
4e5af0f9,3,0,5.44,0.241,3,4,39,1,4,0,21,0,0
e1cf7f7c,3,4,6.5,0.894,1,5,79,28,2,0,21,0,0
df562fa7,12,21,0.87,0.985,2,0,86,186,3,0,21,0,0
aea71857,0,9,0.49,0.682,4,0,77,148,1,0,21,0,0
7a425d8d,14,14,1.81,0.717,6,2,6,39,6,0,21,0,0
f2f6adfa,0,5,2.95,0.876,2,5,153,50,2,0,21,0,0
d748cfde,4,9,7.88,0.711,4,3,161,75,7,0,21,0,0
f4583e89,5,5,28.79,0.505,2,2,66,226,3,0,21,0,0
9dab7b3e,0,4,1.44,0.751,1,2,69,169,2,0,21,0,0
a5b35337,0,1,12.03,0.803,5,2,165,12,2,0,21,0,0
dcc1d62a,1,1,3.59,0.909,4,0,52,256,3,0,21,0,0
68d4948b,8,2,1.67,0.382,5,1,35,54,4,0,21,0,0
571be13a,1,6,5.07,0.849,6,0,155,200,5,0,21,0,0
7ee99138,4,2,4.97,0.767,4,1,169,23,4,0,21,0,0
a6f01132,1,17,4.47,0.609,6,2,93,1111,4,0,21,0,0
3efc6060,0,2,15.11,0.74,5,0,48,15,4,0,21,0,0
c83531ab,5,17,1.75,0.532,5,1,3,243,3,0,21,0,0
204860ce,3,5,4.92,0.772,7,3,35,140,6,0,21,0,0
ec215fe6,13,5,0.49,0.247,4,2,108,16,3,0,21,0,0
bfb5e595,0,5,0.61,0.694,2,1,73,4,1,0,21,0,0
ba3c0d40,3,5,2.98,0.862,4,2,150,81,1,0,21,0,0
a22dd162,6,11,1.38,0.944,3,2,127,291,5,0,21,0,0
a97ba7b5,1,3,12.97,0.459,6,3,180,7,5,0,21,0,0
a150124b,0,8,8.17,0.932,4,1,59,219,5,0,21,0,0
fdee9583,4,2,5.48,0.847,6,2,156,191,2,0,21,0,0
5cb4cf1e,5,2,2.89,0.651,4,0,113,55,2,0,21,0,0
da3eb4a9,0,0,1.07,0.713,5,3,21,14,1,0,21,0,0
8ddb555c,5,19,0.12,0.521,0,4,191,444,0,0,21,0,0
328bc02f,0,2,1.34,0.326,0,4,138,64,5,0,21,0,0
2ea40574,8,8,4.86,0.811,6,5,52,21,0,0,21,0,0
0dbcc6a3,3,13,0.93,0.672,7,1,70,205,4,0,21,0,0
a82fea45,2,9,15.86,0.841,3,4,184,43,1,0,21,0,0
48dc2555,5,21,3.76,0.65,2,2,29,116,4,0,21,0,0
33c94842,0,2,6.93,0.9,2,4,121,9,6,0,21,0,0
a0971518,9,4,15.62,0.841,3,2,139,892,4,0,21,0,0
9432beb5,4,26,1.13,0.913,4,2,45,106,1,0,21,0,0
bacba71e,16,140,2.43,0.499,2,1,15,1200,6,0,21,0,0
2062508e,7,2,6.56,0.559,5,1,161,87,1,0,21,0,0
6dea991a,8,11,0.61,0.64,4,0,140,76,4,0,21,0,0
549c1e30,5,1,4.95,0.709,7,1,31,442,4,0,21,0,0
b03e0b3b,10,0,12.23,0.535,1,3,106,71,2,0,21,0,0
6c4a60df,2,10,6.29,0.611,4,6,70,101,3,0,21,0,0
7bf7c00c,8,1,4.5,0.784,7,0,154,14,2,1,3,1,0
d76fec10,3,38,0.68,0.61,4,0,41,560,5,0,21,0,0
1b1ebbe7,0,3,2.95,0.682,5,0,128,16,2,0,21,0,0
37d3b651,2,21,0.78,0.939,3,1,182,265,0,0,21,0,0
6fdd9984,2,1,3.05,0.805,4,1,61,139,4,0,21,0,0
b60580e6,5,8,3.43,0.726,4,3,101,11,4,0,21,0,0
ebfab51c,10,0,1.42,0.772,5,2,158,1,2,0,13,1,1
c2b3d60d,9,15,13.91,0.809,3,2,144,493,2,0,21,0,0
3247da55,5,12,0.72,0.632,3,0,186,243,6,0,21,0,0
241763e8,3,0,47.67,0.579,2,2,148,208,2,0,7,1,1
5986038a,2,36,7.33,0.895,6,1,162,103,2,0,21,0,0
b6dbe9ff,3,2,8.26,0.787,2,0,150,49,2,0,21,0,0
46e8b91f,11,15,3.64,0.849,3,1,128,205,6,0,21,0,0
5b670f4e,16,11,0.57,0.579,1,6,111,168,4,0,21,0,0
ffce44a8,2,0,1.56,0.636,4,2,72,233,7,0,21,0,0
85a89305,2,17,2.24,0.753,6,5,129,81,3,0,21,0,0
0b782464,2,7,2.66,0.752,5,1,183,780,1,0,21,0,0
956ed12c,1,1,1.47,0.842,4,2,109,12,7,0,21,0,0
9a86ea63,0,0,19.58,0.771,3,3,13,14,6,0,21,0,0
93ba27dc,10,4,1.12,0.55,3,2,148,447,2,0,21,0,0
5f310f4d,3,11,2.34,0.914,1,4,159,187,5,0,21,0,0
3a4ef9fd,7,1,1.08,0.855,5,0,57,71,3,1,11,1,0
54f491bc,8,8,2.62,0.843,7,2,136,258,3,0,21,0,0
2d0f276e,6,15,0.38,0.945,4,2,49,108,7,0,21,0,0
58b73840,3,7,1.85,0.436,3,2,186,3,2,0,21,0,0
89bac692,2,14,10.32,0.723,4,2,85,189,4,0,21,0,0
0245b669,3,1,3.64,0.649,4,2,197,50,2,0,21,0,0
44ee5159,0,2,0.62,0.608,7,0,101,22,1,0,21,0,0
8e064f60,1,5,4.36,0.503,2,2,6,45,4,0,21,0,0
1b2686b3,15,20,5.62,0.685,1,4,190,116,1,0,21,0,0
a95fc0cd,2,2,4.42,0.861,2,1,72,9,3,0,21,0,0
0efa3446,2,11,4.75,0.457,7,1,196,386,4,0,21,0,0
ae02e7fe,0,3,17.84,0.818,4,3,137,147,2,0,21,0,0
9d5b9a1e,4,5,11.97,0.585,4,2,101,62,2,0,21,0,0
a083a676,0,4,1.43,0.784,8,3,192,209,1,0,21,0,0
37cfe3f4,4,12,1.74,0.903,2,0,137,293,2,0,21,0,0
b1e238be,1,19,1.35,0.604,10,4,39,171,6,0,21,0,0
3192bcfc,3,19,3.88,0.783,3,2,108,40,5,0,21,0,0
5e2c14c6,0,8,6.65,0.816,6,3,7,21,5,0,21,0,0
645dda49,0,27,0.68,0.682,5,3,188,353,3,0,21,0,0
e27ccbfa,3,3,4.34,0.885,5,2,195,48,1,0,21,0,0
2073c385,2,2,1.43,0.42,4,2,184,3,4,1,1,1,1
09336f86,2,5,0.97,0.586,3,2,33,185,0,0,21,0,0
97a6e8f3,3,0,3.72,0.911,2,2,62,29,5,0,21,0,0
8b94474e,3,48,25.3,0.666,1,1,147,847,4,0,21,0,0
fb1ac3bd,1,0,3.29,0.703,1,4,65,366,6,0,21,0,0
20396b4c,0,1,9.71,0.807,6,1,67,168,3,0,21,0,0
d3b87a3b,3,0,4.02,0.58,7,2,89,323,2,0,21,0,0
1e6772a0,2,0,2.82,0.766,3,0,57,114,0,0,21,0,0
327f4737,0,0,5.66,0.726,4,2,160,279,4,0,21,0,0
a6be13e7,0,13,1.72,0.73,5,2,70,187,3,0,21,0,0
1714a5d3,4,5,0.63,0.648,4,1,142,5,3,0,21,0,0
a2443356,3,29,0.76,0.569,0,2,173,534,4,0,21,0,0
2ef3aaaf,0,15,2.76,0.942,7,2,49,355,0,0,21,0,0
603d6d0d,0,28,4.87,0.957,5,3,75,551,2,0,21,0,0
5bf24fac,1,8,4.15,0.863,9,4,75,236,2,0,21,0,0
2e6f5e1c,0,22,1.58,0.76,7,4,7,95,4,0,21,0,0
3f9cf952,1,4,3.19,0.863,4,2,136,41,0,0,21,0,0
f9e613cd,9,0,1.8,0.878,6,3,119,35,2,0,21,0,0
513ce2be,9,6,0.81,0.929,6,1,159,28,2,0,21,0,0
b1e21d6b,2,12,0.43,0.554,5,4,109,44,0,0,21,0,0
92293988,3,2,2.2,0.832,3,1,98,143,3,0,21,0,0
2c510bb5,3,4,7.57,0.477,4,2,185,207,3,0,2,1,1
2d720759,1,9,2.94,0.97,2,1,199,67,4,0,21,0,0
8b2e9e0f,2,9,0.66,0.737,0,1,15,143,1,0,21,0,0
1b0e1797,1,18,10.72,0.531,3,2,128,75,2,0,21,0,0
53f21e54,4,8,1.39,0.612,2,2,195,214,1,0,21,0,0
ac372b8a,1,24,0.24,0.657,5,1,170,803,3,0,21,0,0
84523f77,4,4,2.82,0.599,2,0,9,210,1,0,21,0,0
29a62b45,1,10,10.62,0.617,7,0,173,10,6,0,21,0,0
44c744e5,8,4,3.83,0.841,2,2,115,116,4,0,21,0,0
20d85ee0,5,10,0.96,0.511,4,1,119,264,3,1,4,1,1
d2d73be6,0,10,1.06,0.61,0,2,66,140,5,0,21,0,0
6eb2df0e,6,5,10.77,0.878,8,1,42,543,7,0,21,0,0
0d5fcb66,0,1,1.57,0.45,4,3,184,10,1,0,21,0,0
8dfcbd29,1,5,0.75,0.87,2,6,38,61,1,0,21,0,0
4c96ac2e,1,2,0.88,0.607,3,4,30,44,1,0,21,0,0
6dea4a41,1,1,2.13,0.816,5,1,192,262,3,0,21,0,0
854f3524,0,19,13.34,0.517,3,3,107,133,5,0,21,0,0
2ef56679,6,2,6.62,0.231,2,2,65,26,6,0,21,0,0
d5949aef,3,4,3.57,0.616,6,1,186,60,6,0,20,1,1
9972889b,2,8,46.29,0.569,6,2,83,133,3,0,21,0,0
bee029e4,4,44,5.77,0.58,5,2,1,999,0,0,21,0,0
9ff579ab,1,1,65.77,0.434,5,5,33,81,3,1,11,1,0
53986250,2,5,1.98,0.955,5,1,148,30,2,0,21,0,0
5e002d9b,0,4,3.19,0.555,5,2,172,123,8,0,21,0,0
26f42a26,3,16,1.39,0.656,7,5,109,66,1,0,21,0,0
564f1237,6,12,3.61,0.763,2,3,29,150,0,0,21,0,0
f6ca2a5c,7,1,2.55,0.547,4,2,97,113,4,0,21,0,0
1d97bbd7,8,4,72.0,0.474,2,3,45,210,2,0,21,0,0
2a74889c,7,0,2.46,0.55,1,3,36,442,2,0,21,0,0
82c7c1ac,5,9,10.97,0.604,2,3,197,40,1,0,21,0,0
bd22cd90,6,7,3.12,0.458,3,1,7,309,6,0,21,0,0
56f81537,1,0,6.51,0.742,3,3,137,536,4,0,21,0,0
bb20dd89,5,0,4.68,0.752,7,3,62,84,2,0,21,0,0
8e14b2ad,5,15,5.26,0.738,2,3,15,21,3,0,21,0,0
c3bcb758,6,28,3.24,0.444,8,1,174,310,3,0,21,0,0
738f1145,2,5,0.5,0.646,5,5,45,217,3,0,21,0,0
3d1158d7,0,4,8.74,0.795,4,3,41,43,4,0,21,0,0
fd5a2707,3,8,0.41,0.858,3,1,67,106,1,0,21,0,0
57413822,6,8,16.07,0.566,3,3,49,155,4,0,21,0,0
7e6e6cb8,1,2,5.85,0.68,4,2,167,33,4,0,21,0,0
f15276c0,4,6,4.4,0.707,2,2,179,225,2,0,21,0,0
b0ed9395,0,2,3.4,0.7,6,3,65,210,4,0,21,0,0
7a844b65,0,0,13.79,0.655,4,2,33,392,3,0,21,0,0
1f0ea331,2,1,14.22,0.47,3,2,14,150,3,0,21,0,0
e5acaed1,1,0,0.61,0.792,5,2,171,153,4,0,21,0,0
bfdfb75b,3,6,0.25,0.837,2,1,198,173,6,1,1,1,1
b2767063,1,8,6.27,0.81,3,1,167,57,5,0,21,0,0
b52e7806,1,2,3.29,0.794,4,4,103,255,6,0,21,0,0
7833db93,0,9,1.68,0.718,3,1,30,195,0,0,21,0,0
de3688dd,0,5,3.76,0.715,3,3,73,328,4,0,21,0,0
fc512da3,0,1,1.1,0.884,5,3,7,263,5,0,21,0,0
a3a110a8,2,1,5.66,0.785,1,4,8,183,2,0,21,0,0
1f23e25e,2,5,1.31,0.866,4,0,160,31,1,0,21,0,0
77f16a5e,0,2,2.76,0.409,2,2,185,452,4,0,21,0,0
46083c18,5,7,5.55,0.527,4,1,43,82,4,0,21,0,0
59d0f65b,5,4,1.66,0.63,4,3,89,599,5,0,21,0,0
5ba8d0f9,6,18,1.99,0.721,5,3,47,92,3,0,21,0,0
ebd5e628,4,0,2.85,0.452,5,5,80,28,1,0,21,0,0
ef4c938e,1,7,4.4,0.84,3,2,157,389,4,0,21,0,0
1028eb8c,1,20,14.65,0.86,6,3,84,285,4,0,21,0,0
272791c5,2,19,2.03,0.634,5,4,61,277,2,0,21,0,0
554a7a57,1,0,7.34,0.827,3,3,132,16,6,0,21,0,0
e25c2055,0,3,6.05,0.833,5,2,13,380,4,0,21,0,0
a3e26f02,0,9,4.45,0.441,2,4,172,163,1,0,21,0,0
9bffa96b,0,11,8.54,0.523,4,1,190,114,3,0,21,0,0
d1156611,1,23,18.11,0.854,2,3,7,439,4,0,21,0,0
03e2e0ec,2,12,3.59,0.855,4,4,69,197,3,0,21,0,0
44e5fb30,0,8,7.0,0.513,3,0,46,25,5,0,21,0,0
f2933086,2,6,1.77,0.9,6,3,124,131,2,0,21,0,0
26d77ee3,0,9,2.24,0.438,3,3,151,182,3,0,21,0,0
da379122,0,9,1.07,0.745,2,1,140,411,5,0,21,0,0
069bd40f,0,10,2.36,0.52,6,0,79,59,4,0,21,0,0
b3cbe095,4,2,4.46,0.832,5,0,115,284,1,0,21,0,0
80257764,3,4,3.27,0.726,5,1,28,289,4,0,21,0,0
a4a0b72b,5,9,2.56,0.824,4,4,10,24,5,0,21,0,0
2f70e1b2,1,2,2.53,0.572,4,0,187,3,1,0,21,0,0
ebf3e3fb,0,15,2.87,0.609,2,0,187,156,2,0,16,1,0
848d2f93,0,1,2.89,0.664,4,1,173,280,1,0,21,0,0
c25153a7,0,7,18.34,0.72,5,2,183,145,2,0,21,0,0
c6200050,5,12,3.18,0.511,8,2,141,302,6,1,7,1,1
3c90566e,9,17,1.07,0.853,2,3,4,175,2,0,21,0,0
a1e63ade,23,6,25.37,0.478,4,2,181,190,5,1,12,1,0
9c95861b,7,2,3.13,0.804,6,0,176,5,3,0,21,0,0
7d9cb38c,1,1,2.77,0.52,4,3,78,16,5,0,21,0,0
b6fa1753,5,23,1.22,0.759,6,3,38,232,2,0,21,0,0
5725807b,2,34,1.43,0.794,3,5,2,259,2,0,21,0,0
70e10650,2,6,19.03,0.777,2,1,122,140,2,0,21,0,0
0f396396,9,6,1.23,0.849,4,2,80,160,1,0,21,0,0
a42eaace,6,4,1.44,0.878,2,3,198,171,4,0,21,0,0
e032e6c4,1,1,6.41,0.839,4,2,37,19,2,0,21,0,0
b511a90f,4,10,0.6,0.689,3,1,104,198,2,0,21,0,0
d867f1f3,4,1,10.13,0.889,2,0,83,117,4,0,21,0,0
d0eb9157,1,10,6.5,0.878,1,1,66,166,2,0,21,0,0
5ad7b4f8,5,9,2.85,0.853,4,1,84,149,3,0,21,0,0
1aaff5fd,9,16,5.09,0.917,9,3,37,259,3,0,21,0,0
f307a6b5,4,2,18.58,0.824,4,1,62,69,4,0,21,0,0
50abdfdb,3,10,8.04,0.661,3,5,26,84,0,0,21,0,0
9f1e6e1b,0,0,8.78,0.77,5,5,115,89,4,0,21,0,0
d777fb70,6,10,5.98,0.732,3,2,107,258,2,0,21,0,0
a4862510,2,17,2.68,0.909,5,2,100,101,3,0,21,0,0
a59f4695,12,8,2.94,0.525,7,1,175,35,1,0,21,0,0
fb31a93f,0,40,4.19,0.754,5,3,155,733,2,0,21,0,0
117419f8,2,1,6.62,0.787,5,2,149,122,2,0,12,1,0
ba7c93fe,0,6,2.08,0.764,2,4,80,20,1,0,21,0,0
41ed786e,2,7,5.88,0.746,4,3,133,199,1,0,21,0,0
7383c215,0,5,2.54,0.903,6,4,118,241,2,0,21,0,0
9d06489a,2,4,4.32,0.899,3,3,159,124,3,0,21,0,0
f2adf52b,0,1,3.64,0.894,7,4,138,187,1,0,21,0,0
9c6656ad,6,7,5.11,0.591,4,5,59,34,3,0,3,1,1
505f2ad7,3,8,4.95,0.699,5,2,130,82,2,0,21,0,0
b8b7b9bb,12,0,3.31,0.767,4,1,91,31,1,0,2,1,0
85170ef9,1,7,1.34,0.84,4,2,18,88,5,0,21,0,0
fb6aaa8d,8,1,14.97,0.847,2,0,52,148,4,0,1,1,1
5332282e,3,3,2.01,0.767,6,1,172,105,4,1,11,1,0
2e0f763f,1,0,12.08,0.788,6,2,16,161,4,0,21,0,0
c95ba826,0,10,0.91,0.653,4,2,121,125,7,0,21,0,0
06942254,2,0,0.99,0.905,4,0,169,68,5,0,21,0,0
33bf8877,4,1,11.09,0.867,4,3,21,27,3,0,21,0,0
721dfde7,0,2,22.66,0.699,5,2,131,52,1,0,21,0,0
fd194dc7,5,9,6.31,0.673,6,5,10,40,1,0,21,0,0
c732fad8,5,7,0.7,0.914,2,0,153,221,7,0,21,0,0
d7d3401e,2,12,11.6,0.852,6,2,96,308,0,0,21,0,0
67e90c5f,9,3,1.19,0.679,3,1,79,229,2,0,21,0,0
32552060,11,9,0.99,0.789,4,4,194,185,1,0,3,1,1
31b1f95c,1,1,3.94,0.49,3,4,88,66,6,0,21,0,0
0a4f3f89,3,63,1.92,0.829,1,0,130,223,2,0,21,0,0
e5d7e5b3,5,8,8.12,0.753,8,2,152,167,6,0,21,0,0
d52153c8,5,7,5.85,0.684,2,5,178,8,3,0,21,0,0
29dd3267,4,1,2.28,0.399,6,2,116,428,6,0,21,0,0
8cbeb611,21,3,6.69,0.791,8,5,29,14,1,0,21,0,0
72d63c34,8,11,38.62,0.583,7,3,88,125,4,0,21,0,0
41d3d456,1,16,2.45,0.706,4,4,114,129,1,0,21,0,0
87105000,4,10,4.88,0.793,5,5,185,326,1,0,21,0,0
bcb97c27,3,0,6.51,0.613,3,1,60,439,3,0,21,0,0
1e6d05bb,3,5,6.22,0.867,3,3,181,505,3,0,21,0,0
1ad4dd79,0,3,33.38,0.563,5,3,174,151,7,0,21,0,0
4682b2db,2,4,11.87,0.734,3,1,94,204,2,0,21,0,0
4a9e3599,0,0,1.13,0.467,5,2,150,16,3,0,21,0,0
12dec781,4,0,1.17,0.421,2,1,172,120,2,0,21,0,0
49dea006,2,12,2.93,0.468,5,6,11,410,2,0,21,0,0
dfba8ac7,0,13,6.33,0.688,4,1,41,109,5,0,21,0,0
921a4a79,5,1,10.28,0.713,4,4,42,12,2,0,21,0,0
f600b6f3,2,7,10.22,0.642,1,0,28,40,2,0,21,0,0
be94df1f,2,12,3.26,0.43,3,4,124,101,1,0,21,0,0
0a1b9fdd,3,3,6.44,0.36,4,4,122,48,2,0,21,0,0
c79adb6c,0,6,19.14,0.7,1,2,57,89,2,0,21,0,0
2db051cd,3,3,5.98,0.686,4,3,126,72,2,0,21,0,0
f7449e1c,0,3,5.08,0.538,3,4,7,69,1,0,21,0,0
8c80952f,0,4,9.82,0.575,4,2,23,17,2,0,21,0,0
04916578,8,7,4.3,0.324,5,3,173,385,3,0,21,0,0
f0a28337,2,8,7.21,0.473,5,3,166,212,3,0,21,0,0
94dfef13,1,16,26.31,0.666,7,4,155,175,4,0,21,0,0
d932aa35,4,38,0.94,0.667,6,3,41,167,4,0,21,0,0
9c1f9af2,5,20,2.76,0.789,4,0,83,90,2,0,21,0,0
28ce892e,3,36,1.74,0.859,3,1,105,312,2,0,21,0,0
da6ba2a0,2,42,1.61,0.527,4,2,66,478,1,0,21,0,0
d179980b,7,0,1.81,0.77,6,3,159,1,3,0,21,0,0
2384aaab,7,12,0.32,0.733,3,1,62,14,4,0,21,0,0
a3387fd6,0,3,2.08,0.887,2,3,136,202,3,0,21,0,0
131c5301,1,14,10.94,0.794,3,1,153,48,2,0,21,0,0
cbaf2027,3,14,0.86,0.736,5,2,43,436,1,0,21,0,0
c8c9a980,1,22,0.5,0.456,6,2,110,198,4,0,21,0,0
cb336956,3,35,1.78,0.835,6,4,123,82,4,0,21,0,0
0d3f0a6f,2,19,1.43,0.499,4,2,34,96,4,0,21,0,0
20d142ec,2,21,8.46,0.867,8,2,175,211,2,0,21,0,0
b10d32ba,2,1,22.73,0.488,0,1,5,27,4,0,21,0,0
3613a8c5,7,32,38.48,0.551,3,1,119,386,2,0,21,0,0
42931c52,7,0,1.48,0.623,6,1,107,1,6,0,21,0,0
f4127471,1,14,6.45,0.726,0,1,38,694,0,0,21,0,0
1c39b72b,0,4,3.24,0.39,7,2,130,33,3,0,21,0,0
8aaaa8de,2,9,5.27,0.928,3,3,26,243,0,0,21,0,0
99be2bd5,5,4,6.24,0.642,2,2,190,7,3,0,21,0,0
9c7f750a,3,4,3.1,0.57,4,4,36,101,1,0,21,0,0
0b245c45,4,7,1.18,0.706,4,2,93,179,4,0,21,0,0
fbc188f7,5,4,1.43,0.613,3,2,76,13,2,0,21,0,0
af657ad3,12,11,4.19,0.867,5,2,156,105,1,0,21,0,0
73d135f7,2,4,5.01,0.869,3,3,143,65,2,0,21,0,0
41742853,6,0,1.69,0.508,7,3,44,124,3,0,21,0,0
a350770a,0,3,2.6,0.668,3,3,5,126,5,1,14,1,0
0e802b28,2,41,12.01,0.917,6,0,184,276,2,0,21,0,0
82a15681,20,13,3.37,0.705,1,1,9,23,2,0,21,0,0
e58c287a,4,4,5.56,0.54,2,1,3,15,2,0,21,0,0
5bec8fce,11,1,17.36,0.281,5,2,172,92,1,0,5,1,1
bd4f82d1,5,1,3.88,0.704,5,3,111,393,2,0,21,0,0
c348a88a,8,46,2.01,0.472,1,1,197,347,7,0,21,0,0
f3c2ee83,5,22,1.94,0.839,2,5,55,147,4,0,21,0,0
a0ac36a2,17,8,6.69,0.552,4,3,168,395,5,0,21,0,0
d56561ce,1,14,0.64,0.632,2,0,172,294,1,0,21,0,0
24d0b5a5,5,18,17.4,0.689,8,3,58,58,5,0,21,0,0
5d7863e8,1,0,11.94,0.794,0,1,93,33,3,0,21,0,0
c1eec755,0,8,0.76,0.484,6,3,3,64,3,0,21,0,0
cfe5b327,0,17,1.9,0.759,5,4,90,46,5,0,21,0,0
45c84cda,4,21,1.9,0.768,1,5,193,175,6,0,21,0,0
a7c1cb6d,12,3,6.01,0.9,3,1,133,158,0,0,21,0,0
8feb69bb,1,35,1.45,0.68,6,4,189,164,1,0,21,0,0
89bd207a,7,1,0.24,0.574,3,1,96,37,1,0,21,0,0
f35bcefe,4,3,12.8,0.83,3,2,128,282,3,0,21,0,0
385381c2,1,0,0.27,0.807,2,0,168,102,1,0,21,0,0
4c9d800c,11,1,21.29,0.594,6,1,155,115,4,0,21,0,0
ff9c8c8f,5,34,2.17,0.612,1,2,134,1043,1,0,21,0,0
191be4de,5,2,3.26,0.745,6,1,70,59,2,0,21,0,0
ca0e4ee3,0,18,2.48,0.635,7,2,98,90,5,0,21,0,0
f0471f54,9,24,2.03,0.649,6,2,178,203,3,0,21,0,0
244a97db,3,2,3.59,0.095,2,4,199,382,4,0,21,0,0
fe48562c,0,4,2.48,0.674,8,1,176,24,1,0,21,0,0
